Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T16:30:00.000000+0000,34.0,83.0,,45.5,,6.3,7.9,,26.26,,,,,,,34.4,38.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T16:45:00.000000+0000,31.0,80.0,,45.5,,6.2,7.6,0.39,25.68,0.0,,,,,,32.7,41.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T17:00:00.000000+0000,31.0,80.0,,45.9,,6.0,7.6,0.38,25.87,0.0,,,,,,32.7,42.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T17:15:00.000000+0000,31.0,80.0,,46.1,,6.2,7.9,0.42,28.81,0.0,,,,,,32.7,44.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T17:30:00.000000+0000,31.0,80.0,,46.6,,6.1,7.1,0.53,26.66,0.1,,,,,,32.7,46.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T17:45:00.000000+0000,40.0,94.0,,49.1,,6.3,,0.68,22.93,0.1,,,,,,29.9,47.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T18:00:00.000000+0000,40.0,94.0,,51.7,,6.5,7.1,0.74,18.03,0.1,,,,,,29.9,48.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T18:15:00.000000+0000,40.0,94.0,,54.1,,6.2,7.3,0.78,15.88,0.1,,,,,,29.9,49.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T18:30:00.000000+0000,40.0,94.0,,56.6,,6.3,7.3,1.15,12.74,0.1,,,,,,29.9,50.0,0.4,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T18:45:00.000000+0000,42.0,118.0,,58.8,,6.4,7.3,1.04,10.78,0.1,,,,,,28.0,49.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T19:00:00.000000+0000,42.0,118.0,,60.5,,6.5,7.1,1.17,9.6,0.1,,,,,,28.0,51.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T19:15:00.000000+0000,42.0,118.0,,61.9,,6.9,7.6,1.43,7.06,0.2,,,,,,28.0,51.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T19:30:00.000000+0000,42.0,118.0,,63.4,,6.8,7.9,1.25,8.43,0.1,,,,,,28.0,51.0,0.7,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T19:45:00.000000+0000,57.0,135.0,,60.7,,6.8,,1.0,10.98,0.1,,,,,,26.6,54.0,0.7,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T20:00:00.000000+0000,57.0,135.0,,59.6,,6.9,7.9,0.94,10.58,0.1,,,,,,26.6,55.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T20:15:00.000000+0000,57.0,135.0,,58.1,,7.1,7.6,0.94,10.98,0.1,,,,,,26.6,56.0,0.7,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T20:30:00.000000+0000,57.0,135.0,,57.2,,7.0,8.1,,12.15,0.0,,,,,,26.6,57.0,0.7,87.0,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T20:45:00.000000+0000,57.0,110.0,,56.0,,6.6,8.1,0.44,11.56,,,,,,,25.2,58.0,0.8,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T21:00:00.000000+0000,57.0,110.0,,55.8,,6.6,7.6,0.31,10.39,,,,,,,25.2,59.0,0.7,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T21:15:00.000000+0000,57.0,110.0,,55.6,,6.7,7.1,0.3,9.6,,,,,,,25.2,60.0,0.7,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T21:30:00.000000+0000,57.0,110.0,,55.6,,6.8,6.8,0.34,9.6,,,,,,,25.2,60.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T21:45:00.000000+0000,45.0,100.0,,54.1,,7.0,,0.18,12.15,,,,,,,24.1,60.0,0.9,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T22:00:00.000000+0000,45.0,100.0,,52.8,,6.9,8.1,0.1,10.78,,,,,,,24.1,62.0,0.8,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T22:15:00.000000+0000,45.0,100.0,,52.5,,7.1,9.4,,12.15,,,,,,,24.1,63.0,0.7,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T22:30:00.000000+0000,45.0,100.0,,51.9,,7.1,9.7,0.29,11.56,,,,,,,24.1,63.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T22:45:00.000000+0000,37.0,89.0,,51.3,,6.9,10.0,0.23,11.37,,,,,,,23.2,64.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T23:00:00.000000+0000,37.0,89.0,,51.1,,7.1,10.2,0.25,10.0,,,,,,,23.2,65.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T23:15:00.000000+0000,37.0,89.0,,51.5,,6.6,10.2,0.23,10.98,,,,,,,23.2,64.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T23:30:00.000000+0000,37.0,89.0,,51.5,,6.5,10.2,0.21,11.96,,,,,,,23.2,65.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-13T23:45:00.000000+0000,36.0,85.0,,50.9,,6.9,,0.17,11.37,,,,,,,22.4,65.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T00:00:00.000000+0000,36.0,85.0,,50.4,,7.1,9.2,0.13,11.17,,,,,,,22.4,65.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T00:15:00.000000+0000,36.0,85.0,,50.2,,6.9,8.1,0.14,11.56,,,,,,,22.4,66.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T00:30:00.000000+0000,36.0,85.0,,49.6,,6.6,8.1,,10.58,,,,,,,22.4,66.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T00:45:00.000000+0000,35.0,83.0,,49.4,,6.9,8.1,0.29,9.41,,,,,,,21.7,66.0,0.4,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T01:00:00.000000+0000,35.0,83.0,,50.4,,7.0,8.1,0.32,8.82,,,,,,,21.7,67.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T01:15:00.000000+0000,35.0,83.0,,50.9,,6.9,8.1,0.33,7.64,,,,,,,21.7,66.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T01:30:00.000000+0000,35.0,83.0,,50.6,,6.6,8.1,0.33,8.04,,,,,,,21.7,67.0,0.4,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T01:45:00.000000+0000,34.0,81.0,,50.8,,6.5,,0.3,7.84,,,,,,,20.9,67.0,0.4,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T02:00:00.000000+0000,34.0,81.0,,49.8,,6.9,7.9,0.25,10.78,,,,,,,20.9,67.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T02:15:00.000000+0000,34.0,81.0,,50.0,,6.8,7.3,0.31,7.06,,,,,,,20.9,68.0,0.4,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T02:30:00.000000+0000,34.0,81.0,,49.8,,6.4,7.3,0.29,8.82,,,,,,,20.9,68.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T02:45:00.000000+0000,35.0,79.0,,49.8,,6.5,6.8,0.26,,,,,,,,20.4,69.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T03:00:00.000000+0000,35.0,79.0,,50.0,,6.6,7.1,0.22,,,,,,,,20.4,69.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T03:15:00.000000+0000,35.0,79.0,,50.0,,6.6,7.3,0.21,,,,,,,,20.4,70.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T03:30:00.000000+0000,35.0,79.0,,49.8,,6.6,7.9,0.24,7.45,,,,,,,20.4,70.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T03:45:00.000000+0000,33.0,80.0,,50.2,,7.1,,,8.23,,,,,,,19.7,71.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T04:00:00.000000+0000,33.0,80.0,,50.0,,7.8,7.1,,7.84,,,,,,,19.7,72.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T04:15:00.000000+0000,33.0,80.0,,50.2,,8.0,6.8,,6.27,,,,,,,19.7,73.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T04:30:00.000000+0000,33.0,80.0,,50.0,,7.2,6.8,,5.88,,,,,,,19.7,73.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T04:45:00.000000+0000,39.0,80.0,,,,,6.8,0.41,5.49,,,,,,,18.9,74.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T05:00:00.000000+0000,39.0,80.0,,,,,6.6,0.44,5.68,,,,,,,18.9,76.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T05:15:00.000000+0000,39.0,80.0,,,,,6.6,0.48,4.7,,,,,,,18.9,76.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T05:30:00.000000+0000,39.0,80.0,,50.4,,6.6,7.3,0.54,5.1,,,,,,,18.9,77.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T05:45:00.000000+0000,40.0,92.0,,51.1,,6.9,,0.53,5.29,,,,,,,17.8,77.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T06:00:00.000000+0000,40.0,92.0,,52.3,,7.6,,0.61,5.29,,,,,,,17.8,78.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T06:15:00.000000+0000,40.0,92.0,,52.8,,7.7,,0.65,5.1,,,,,,,17.8,79.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T06:30:00.000000+0000,40.0,92.0,,52.3,,7.1,9.4,0.72,4.7,,,,,,,17.8,78.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T06:45:00.000000+0000,44.0,117.0,,53.8,,7.0,9.4,0.89,4.9,,,,,,,17.5,79.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T07:00:00.000000+0000,44.0,117.0,,55.3,,7.4,9.7,1.04,5.68,,,,,,,17.5,78.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T07:15:00.000000+0000,44.0,117.0,,55.6,,6.9,9.2,1.04,5.29,,,,,,,17.5,78.0,0.2,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T07:30:00.000000+0000,44.0,117.0,,56.6,,6.6,9.2,1.02,4.7,,,,,,,17.5,75.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T07:45:00.000000+0000,59.0,155.0,,57.2,,6.5,,0.96,4.12,,,,,,,18.9,70.0,0.3,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T08:00:00.000000+0000,59.0,155.0,,59.4,,7.8,8.4,0.8,0.39,,,,,,,18.9,67.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T08:15:00.000000+0000,59.0,155.0,,63.7,,10.9,7.6,,,,,,,,,18.9,64.0,0.5,82.0,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T08:30:00.000000+0000,59.0,155.0,,69.4,,15.5,6.3,,1.37,,,,,,,18.9,59.0,0.6,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T08:45:00.000000+0000,50.0,145.0,,72.6,,18.8,4.7,0.5,0.2,,,,,,,23.4,59.0,0.6,92.0,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T09:00:00.000000+0000,50.0,145.0,,75.2,,19.3,4.2,0.41,3.33,,,,,,,23.4,53.0,0.7,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T09:15:00.000000+0000,50.0,145.0,,76.9,,21.8,4.2,0.38,4.31,,,,,,,23.4,47.0,0.8,96.0,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T09:30:00.000000+0000,50.0,145.0,,78.8,,25.3,4.2,,1.37,,,,,,,23.4,43.0,0.7,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T09:45:00.000000+0000,33.0,101.0,,80.7,,28.1,,0.46,2.94,,,,,,,28.4,40.0,0.7,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T10:00:00.000000+0000,33.0,101.0,,81.4,,30.4,4.5,0.37,4.51,,,,,,,28.4,38.0,0.5,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T10:15:00.000000+0000,33.0,101.0,,81.6,,33.7,5.2,0.42,3.33,,,,,,,28.4,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T10:30:00.000000+0000,33.0,101.0,,82.5,,38.0,,,4.31,,,,,,,28.4,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T10:45:00.000000+0000,30.0,90.0,,,,,,0.21,,,,,,,,31.1,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T11:00:00.000000+0000,30.0,90.0,,,,,,0.31,,,,,,,,31.1,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T11:15:00.000000+0000,30.0,90.0,,,,,,0.34,,,,,,,,31.1,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T11:30:00.000000+0000,30.0,90.0,,,,,,0.26,,,,,,,,31.1,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T11:45:00.000000+0000,39.0,96.0,,,,,,0.19,,,,,,,,32.5,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T12:00:00.000000+0000,39.0,96.0,,,,,,,,,,,,,,32.5,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T12:15:00.000000+0000,39.0,96.0,,,,,,0.34,,,,,,,,32.5,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T12:30:00.000000+0000,39.0,96.0,,,,,,,169.74,,,,,,,32.5,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T12:45:00.000000+0000,29.0,89.0,,69.6,,28.6,,0.08,88.79,,,,,,,33.2,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T13:00:00.000000+0000,29.0,89.0,,63.5,,20.9,9.4,0.22,15.48,,,,,,,33.2,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T13:15:00.000000+0000,29.0,89.0,,59.0,,17.4,10.0,0.24,10.0,,,,,,,33.2,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T13:30:00.000000+0000,29.0,89.0,,54.5,,15.8,10.2,,8.62,,,,,,,33.2,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T13:45:00.000000+0000,34.0,64.0,,51.7,,13.9,,0.21,8.04,,,,,,,33.6,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T14:00:00.000000+0000,34.0,64.0,,50.0,,12.2,10.5,,7.64,,,,,,,33.6,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T14:15:00.000000+0000,34.0,64.0,,48.5,,11.1,10.5,0.33,8.62,,,,,,,33.6,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T14:30:00.000000+0000,34.0,64.0,,47.6,,10.4,9.2,0.26,7.64,,,,,,,33.6,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T14:45:00.000000+0000,29.0,59.0,,47.4,,9.6,10.5,0.22,4.12,,,,,,,34.2,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T15:00:00.000000+0000,29.0,59.0,,49.6,,10.8,12.1,0.33,2.16,,,,,,,34.2,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T15:15:00.000000+0000,29.0,59.0,,49.1,,10.2,12.8,0.29,7.45,,,,,,,34.2,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T15:30:00.000000+0000,29.0,59.0,,47.6,,9.4,11.3,0.25,8.04,,,,,,,34.2,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T15:45:00.000000+0000,31.0,135.0,,46.1,,8.7,,0.27,8.23,,,,,,,34.2,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T16:00:00.000000+0000,31.0,135.0,,45.1,,8.0,8.6,0.29,12.94,,,,,,,34.2,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T16:15:00.000000+0000,31.0,135.0,,44.9,,7.6,7.3,0.42,12.15,,,,,,,34.2,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T16:30:00.000000+0000,31.0,135.0,,44.4,,7.0,7.6,,11.76,,,,,,,34.2,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T16:45:00.000000+0000,34.0,78.0,,43.6,,6.6,7.1,0.22,14.7,,,,,,,32.8,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T17:00:00.000000+0000,34.0,78.0,,42.3,,6.4,6.6,0.34,16.27,,,,,,,32.8,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T17:15:00.000000+0000,34.0,78.0,,42.3,,5.9,6.3,0.44,15.29,,,,,,,32.8,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T17:30:00.000000+0000,,78.0,,43.4,,5.5,6.8,0.57,14.7,,,,,,,,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T17:45:00.000000+0000,40.0,99.0,,44.0,,5.5,,0.65,12.74,,,,,,,30.0,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T18:00:00.000000+0000,40.0,99.0,,44.9,,5.5,7.6,0.79,13.13,,,,,,,30.0,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T18:15:00.000000+0000,40.0,99.0,,46.4,,5.6,9.2,0.72,10.19,,,,,,,30.0,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T18:30:00.000000+0000,40.0,99.0,,47.2,,5.5,9.2,0.74,8.04,,,,,,,30.0,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T18:45:00.000000+0000,55.0,136.0,,47.9,,5.7,10.5,0.85,7.84,,,,,,,27.8,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T19:00:00.000000+0000,55.0,136.0,,49.3,,5.9,10.5,1.08,6.66,,,,,,,27.8,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T19:15:00.000000+0000,55.0,136.0,,51.1,,5.9,10.2,1.13,5.68,,,,,,,27.8,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T19:30:00.000000+0000,55.0,136.0,,52.5,,5.9,10.2,1.2,6.27,,,,,,,27.8,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T19:45:00.000000+0000,50.0,147.0,,53.8,,6.2,,1.31,4.12,,,,,,,26.4,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T20:00:00.000000+0000,50.0,147.0,,55.3,,6.0,10.2,0.98,5.49,,,,,,,26.4,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T20:15:00.000000+0000,50.0,147.0,,55.5,,5.9,9.2,0.92,5.29,,,,,,,26.4,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T20:30:00.000000+0000,50.0,147.0,,54.0,,6.1,8.9,,5.49,,,,,,,26.4,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T20:45:00.000000+0000,45.0,106.0,,53.0,,6.0,8.1,0.41,4.9,,,,,,,25.4,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T21:00:00.000000+0000,45.0,106.0,,52.8,,5.9,6.6,0.38,6.47,,,,,,,25.4,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T21:15:00.000000+0000,45.0,106.0,,52.1,,6.1,5.8,0.39,6.08,,,,,,,25.4,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T21:30:00.000000+0000,45.0,106.0,,51.7,,5.9,5.5,0.26,5.29,,,,,,,25.4,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T21:45:00.000000+0000,27.0,95.0,,50.4,,6.1,,0.22,4.9,,,,,,,23.8,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T22:00:00.000000+0000,27.0,95.0,,50.6,,6.3,7.1,0.23,4.9,,,,,,,23.8,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T22:15:00.000000+0000,27.0,95.0,,50.0,,6.2,8.1,0.23,6.86,,,,,,,23.8,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T22:30:00.000000+0000,27.0,95.0,,49.6,,6.2,8.1,0.22,5.88,,,,,,,23.8,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T22:45:00.000000+0000,28.0,92.0,,49.4,,6.2,7.6,0.22,5.68,,,,,,,22.9,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T23:00:00.000000+0000,28.0,92.0,,49.4,,6.4,7.9,0.35,4.9,,,,,,,22.9,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T23:15:00.000000+0000,28.0,92.0,,49.4,,6.4,7.1,0.17,4.7,,,,,,,22.9,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T23:30:00.000000+0000,28.0,92.0,,48.9,,6.4,6.8,0.19,5.49,,,,,,,22.9,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-14T23:45:00.000000+0000,33.0,94.0,,48.7,,6.4,,,4.9,,,,,,,22.1,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-15T00:00:00.000000+0000,33.0,94.0,,47.9,,6.6,7.9,0.42,5.88,,,,,,,22.1,,,,,,,,
site_1554,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-02-15T00:15:00.000000+0000,33.0,94.0,,48.1,,6.7,8.4,0.47,5.29,,,,,,,22.1,,,,,,,,
